transaction_id,transaction_date,transaction_time,store_id,customer_id,product_id,quantity,unit_price,discount_pct,total_amount,payment_method
TXN0004575,2025-02-09,18:55:57,NS005,C00154,P0023,3,159,0,477.0,Credit Card
TXN0004462,04/06/2025,16:17:37,NS005,C00044,P0003,3,4999,0,14997.0,Debit Card
TXN0003918,17-08-2025,15:26:26,NS011,C00506,P0004,4,1499,0,5996.0,UPI
TXN0001551,10/16/2025,09:51:29,NS004,C00473,P0006,1,399,0,399.0,Debit Card
TXN0002170,2025-11-09,20:21:18,NS010,C00025,P0048,3,399,5,1137.15,UPI
TXN0005253,2025-12-28,09:56:56,NS014,C00350,P0029,1,199,20,159.2,UPI
TXN0004952,2025-06-06,17:15:53,NS010,C00030,P0032,1,799,0,799.0,Cash
TXN0004392,2025-04-19,13:24:53,NS012,C00259,P0018,4,2499,0,9996.0,Cash
TXN0006037,2025-01-23,20:07:46,NS001,C00030,P0006,2,399,20,638.4,Debit Card
TXN0001379,04/06/2025,16:05:07,NS015,C00367,P0009,5,2199,15,9345.75,UPI
TXN0002426,2025-06-24,17:36:50,NS008,C00156,P0011,2,599,0,1198.0,Credit Card
TXN0003800,2025-01-28,13:20:16,NS015,C00419,P0025,1,49,10,44.1,Debit Card
TXN0003730,23-12-2025,12:08:25,NS009,C00200,P0031,2,1299,15,2208.3,Cash
TXN0000927,07/14/2025,13:21:54,NS007,C00077,P0034,2,299,0,598.0,Debit Card
TXN0001786,06-02-2025,19:02:58,NS012,C00366,P0006,2,399,0,798.0,UPI
TXN0003976,2025-11-10,19:44:11,NS010,C00308,P0027,2,249,0,498.0,UPI
TXN0003783,2025-01-07,11:21:44,NS014,C00515,P0036,1,349,0,349.0,Wallet
TXN0001106,07-08-2025,19:54:37,NS002,C00311,P0016,3,999,0,2997.0,UPI
TXN0000751,2025-07-07,21:52:42,NS015,C00177,P0010,3,599,0,1797.0,UPI
TXN0004251,30/01/2025,10:41:55,NS015,C00314,P0016,3,999,0,2997.0,Credit Card
TXN0001338,11/26/2025,19:59:52,NS011,C00026,P0045,3,499,15,1272.45,Credit Card
TXN0001769,2025-03-04,17:11:03,NS009,C00258,P0039,1,179,0,179.0,Credit Card
TXN0002285,2025-07-25,13:46:19,NS008,C00460,P0028,1,25,15,21.25,Wallet
TXN0000087,2025-10-25,21:37:41,NS001,C00213,P0015,2,1799,20,2878.4,UPI
TXN0001243,21/06/2025,10:29:31,NS008,C00298,P0046,1,199,0,199.0,Debit Card
TXN0004160,10/01/2025,17:11:18,NS013,C00416,P0020,3,3999,0,11997.0,UPI
TXN0003404,2025-04-19,21:55:33,NS009,C00430,P0012,2,1499,0,2998.0,Credit Card
TXN0000602,08/12/2025,17:55:51,NS006,C00504,P0019,3,799,10,2157.3,Cash
TXN0006149,2025-10-25,19:36:57,NS011,C00452,P0050,3,1499,0,4497.0,Cash
TXN0006238,03/08/2025,20:21:24,NS003,C00250,P0014,1,899,5,854.05,Debit Card
TXN0002068,12/12/2025,09:50:32,NS003,C00416,P0032,3,799,0,2397.0,UPI
TXN0004038,2025-07-08,12:00:43,NS013,C00049,P0021,3,599,0,1797.0,Cash
TXN0003605,2025-06-23,15:56:17,NS003,C00528,P0015,3,1799,0,5397.0,Cash
TXN0000382,2025-10-16,18:19:02,NS011,C00456,P0003,2,4999,0,9998.0,Debit Card
TXN0002456,2025-02-08,19:34:21,NS009,C00103,P0040,4,599,0,2396.0,Cash
TXN0003063,2025-09-19,21:09:16,NS008,C00334,P0022,2,189,0,378.0,Debit Card
TXN0001413,24/11/2025,17:55:58,NS008,C00158,P0044,2,279,0,558.0,Credit Card
TXN0003734,2025-11-04,12:44:23,NS006,C00133,P0045,3,499,10,1347.3,Wallet
TXN0004474,24/01/2025,11:12:00,NS006,C00489,P0023,2,159,0,318.0,UPI
TXN0003326,13/06/2025,10:03:38,NS015,C00224,P0013,3,1299,10,3507.3,UPI
TXN0004656,2025-03-12,16:36:40,NS011,C00186,P0009,2,2199,20,3518.4,Debit Card
TXN0000161,12-09-2025,13:53:43,NS009,C00479,P0011,2,599,0,1198.0,Debit Card
TXN0001006,26-05-2025,18:07:46,NS015,C00426,P0001,3,2499,0,7497.0,Debit Card
TXN0005930,02/02/2025,16:47:32,NS010,C00352,P0046,5,199,0,995.0,UPI
TXN0003361,31/10/2025,10:10:31,NS001,C00188,P0016,1,999,15,849.15,Debit Card
TXN0001444,28/07/2025,18:39:17,NS010,C00099,P0042,1,299,0,299.0,Cash
TXN0004504,2025-02-18,20:56:05,NS005,C00234,P0023,1,159,20,127.2,UPI
TXN0006494,2025-01-21,19:25:01,NS006,C00513,P0002,3 pcs,3299,10,8907.3,Debit Card
TXN0001305,08/04/2025,14:36:38,NS012,C00201,P0045,1,499,0,499.0,Cash
TXN0006247,2025-05-11,12:55:20,NS006,C00270,P0028,2,25,0,50.0,UPI
TXN0000698,06/02/2025,10:10:57,NS013,C00501,P0005,1,1899,10,1709.1,UPI
TXN0003632,2025-01-24,12:57:06,NS007,C00407,P0032,2 pcs,799,10,1438.2,UPI
TXN0001319,11-08-2025,10:05:18,NS003,C00262,P0014,2,899,0,1798.0,Credit Card
TXN0004454,2025-10-26,15:12:35,NS010,C00500,P0042,3,299,10,807.3,Credit Card
TXN0001202,2025-03-07,10:11:36,NS010,C00367,P0029,1,199,5,189.05,Debit Card
TXN0003344,13/08/2025,13:19:25,NS007,C00402,P0025,3,49,5,139.65,Wallet
TXN0003707,11-12-2025,13:56:46,NS012,C00404,P0028,2,25,0,50.0,Wallet
TXN0004741,08/06/2025,15:50:47,NS008,C00120,P0008,5,3499,0,17495.0,Debit Card
TXN0000393,05/04/2025,20:41:33,NS008,C00195,P0014,5 pcs,899,20,3596.0,Wallet
TXN0002122,2025-09-11,11:42:33,NS009,C00222,P0027,1,249,15,211.65,Wallet
TXN0003204,2025-07-14,10:56:41,NS011,C00159,P0014,1,899,0,899.0,Credit Card
TXN0001906,26/10/2025,16:39:28,NS009,C00055,P0010,2,599,5,1138.1,Credit Card
TXN0002018,2025-07-10,09:05:25,NS006,C00148,P0029,2,199,0,398.0,
TXN0005305,10/17/2025,15:04:43,NS015,C00378,P0040,1,599,0,599.0,UPI
TXN0006501,2025-03-15,16:00:00,NS002,C00328,P9145,2,289,0,4057,Cash
TXN0002829,22-06-2025,12:06:02,NS004,C00235,P0046,4,199,0,796.0,Cash
TXN0000204,06/08/2025,20:22:15,NS012,C00044,P0039,2,179,0,358.0,Wallet
TXN0001059,02/14/2025,19:55:42,NS006,C00016,P0050,2,1499,20,2398.4,Cash
TXN0005349,2025-08-13,21:24:27,NS014,C00385,P0016,2,999,0,1998.0,Cash
TXN0003419,09-02-2025,13:28:05,NS006,C00010,P0007,1,799,0,799.0,Credit Card
TXN0004609,09/12/2025,13:22:12,NS015,C00065,P0035,1,449,0,449.0,UPI
TXN0001152,2025-10-10,20:36:48,NS012,C00277,P0037,1,699,10,629.1,UPI
TXN0005122,2025-04-20,14:44:48,NS008,C00474,P0007,4,799,0,3196.0,UPI
TXN0000038,2025-01-12,11:26:01,NS014,C00325,P0025,3,49,0,147.0,Cash
TXN0001939,2025-01-08,17:04:35,NS008,C00100,P0003,3,4999,15,12747.45,Wallet
TXN0003971,2025-12-18,11:21:38,NS003,C00353,P0003,1,4999,15,4249.15,Wallet
TXN0004336,2025-01-28,14:19:17,NS006,C00155,P0031,3,1299,15,3312.45,Cash
TXN0004578,2025-01-20,21:10:36,NS011,C00139,P0045,2,499,0,998.0,Credit Card
TXN0003408,17-11-2025,15:15:32,NS002,C00376,P0005,1,1899,0,1899.0,Cash
TXN0000456,13/10/2025,20:11:02,NS007,C00270,P0040,2,599,0,1198.0,Credit Card
TXN0000417,11-08-2025,21:46:59,NS012,C00059,P0007,3,799,15,2037.45,Credit Card
TXN0004026,26-07-2025,11:45:03,NS012,C00408,P0046,2,199,20,318.4,Cash
TXN0002163,08/01/2025,09:27:36,NS004,C00086,P0039,2,179,0,358.0,Cash
TXN0002573,11/02/2025,15:52:18,NS002,C00493,P0025,1,49,0,49.0,Cash
TXN0002903,19-07-2025,16:11:06,NS006,C00058,P0022,2,189,0,378.0,Credit Card
TXN0000089,2025-02-13,17:22:14,NS010,C00043,P0030,3,399,10,1077.3,Debit Card
TXN0004238,30-12-2025,16:07:43,NS015,C00449,P0019,2,799,0,1598.0,Cash
TXN0000820,09/17/2025,11:07:01,NS003,C00089,P0037,1,699,0,699.0,Debit Card
TXN0004863,06-06-2025,19:10:14,NS009,C00269,P0040,1,599,0,599.0,UPI
TXN0003662,2025-06-23,20:14:21,NS011,C00531,P0047,3,449,15,1144.95,Wallet
TXN0001361,31/08/2025,15:04:20,NS012,C00284,P0031,1,1299,10,1169.1,Credit Card
TXN0001335,29-09-2025,11:09:59,NS002,C00082,P0024,3,449,20,1077.6,Cash
TXN0005265,2025-02-10,14:28:31,NS002,C00047,P0014,3,899,0,2697.0,UPI
TXN0002828,2025-04-29,21:53:54,NS014,C00225,P0032,3,799,0,2397.0,UPI
TXN0002277,2025-07-01,18:28:22,NS004,C00306,P0006,1,399,10,359.1,Debit Card
TXN0004997,02/01/2025,14:50:15,NS013,C00465,P0003,1,4999,20,3999.2,Cash
TXN0005237,14/04/2025,15:31:26,NS007,C00356,P0050,2,1499,0,2998.0,
TXN0006129,2025-09-08,10:06:26,NS009,C00400,P0026,3,299,0,897.0,UPI
TXN0004628,2025-09-18,16:55:21,NS006,C00001,P0003,2,4999,0,9998.0,Credit Card
TXN0004692,26-11-2025,10:44:25,NS014,C00410,P0032,2,799,0,1598.0,Wallet
TXN0005743,2025-07-09,20:22:46,NS005,C00290,P0031,1,1299,20,1039.2,Wallet
TXN0003840,16/11/2025,17:53:33,NS010,C00176,P0005,2,1899,0,3798.0,Debit Card
TXN0000627,18/02/2025,13:56:39,NS002,C00256,P0015,2,1799,0,3598.0,Credit Card
TXN0005063,04/03/2025,13:57:26,NS014,C00355,P0007,3,799,0,2397.0,Cash
TXN0003294,2025-06-27,17:13:20,NS002,C00464,P0037,3,699,0,2097.0,Wallet
TXN0000756,2025-11-20,19:19:43,NS010,C00440,P0040,1,599,0,599.0,Wallet
TXN0005807,20/05/2025,16:03:21,NS013,C00297,P0017,2,1199,0,2398.0,Credit Card
TXN0005386,13/06/2025,11:52:58,NS009,C00218,P0037,3,699,0,2097.0,Credit Card
TXN0001061,2025-10-18,16:48:38,NS001,C00275,P0016,4,999,5,3796.2,Wallet
TXN0001813,27/02/2025,11:25:02,NS001,C00441,P0003,1,4999,20,3999.2,Credit Card
TXN0002764,07-04-2025,18:39:24,NS014,C00211,P0004,2,1499,15,2548.3,Debit Card
TXN0002286,07/09/2025,13:46:29,NS012,C00422,P0026,4,299,0,1196.0,Wallet
TXN0003529,05/12/2025,13:41:50,NS012,C00180,P0023,3,159,0,477.0,Cash
TXN0004179,2025-03-03,14:30:25,NS010,C00284,P0050,1,1499,10,1349.1,Cash
TXN0000977,2025-01-16,09:49:01,NS013,C00025,P0047,1,449,0,449.0,Credit Card
TXN0001480,2025-11-02,16:08:20,NS015,C00436,P0050,2,1499,0,2998.0,UPI
TXN0003727,2025-10-06,16:30:44,NS001,C00343,P0024,2,449,0,898.0,Debit Card
TXN0005520,2025-05-16,21:21:09,NS005,C00283,P0036,2,349,5,663.1,Wallet
TXN0000484,26/09/2025,16:00:20,NS007,C00184,P0010,2,599,0,1198.0,Cash
TXN0005385,18-08-2025,16:23:27,NS003,C00192,P0002,1,3299,0,3299.0,Debit Card
TXN0001561,2025-02-24,19:07:20,NS015,C00094,P0011,2,599,15,1018.3,Credit Card
TXN0003979,11/05/2025,15:43:27,NS011,C00260,P0010,1,599,5,569.05,UPI
TXN0004809,2025-09-20,20:55:51,NS011,C00029,P0015,3,1799,20,4317.6,UPI
TXN0003324,22/03/2025,20:00:40,NS001,C00475,P0041,2,249,0,498.0,Debit Card
TXN0003790,2025-11-17,15:55:57,NS010,C00039,P0042,2,299,5,568.1,Wallet
TXN0006006,2025-04-15,18:44:56,NS012,C00401,P0018,2,2499,0,4998.0,Credit Card
TXN0001428,2025-04-30,16:58:31,NS008,C00327,P0011,1,599,10,539.1,Wallet
TXN0001811,31-01-2025,12:40:01,NS003,C00374,P0009,1,2199,5,2089.05,Credit Card
TXN0004899,2025-02-01,20:23:39,NS008,C00376,P0050,5,1499,0,7495.0,Credit Card
TXN0005585,17/07/2025,14:16:56,NS010,C00252,P0017,2,1199,0,2398.0,UPI
TXN0002966,27/04/2025,13:21:56,NS001,C00243,P0029,3,199,5,567.15,Wallet
TXN0002024,2025-10-01,16:18:54,NS010,C00030,P0025,1,49,20,39.2,Wallet
TXN0002668,2025-03-03,09:21:12,NS014,C00505,P0005,3,1899,15,4842.45,Cash
TXN0000237,29-07-2025,13:20:03,NS011,C00011,P0023,1,159,5,151.05,UPI
TXN0002065,2025-07-22,19:14:42,NS003,C00533,P0028,1,25,0,25.0,Cash
TXN0003117,2025-04-07,14:25:03,NS011,C00095,P0027,2,249,0,498.0,Debit Card
TXN0001167,28/11/2025,11:32:57,NS008,C00277,P0011,3,599,15,1527.45,Wallet
TXN0006138,26/05/2025,16:14:01,NS008,C00300,P0035,3,449,0,1347.0,UPI
TXN0006480,2025-09-16,21:59:47,NS013,C00049,P0029,2,199,0,398.0,Credit Card
TXN0004164,2025-01-12,16:38:03,NS005,C00443,P0047,3,449,5,1279.65,Wallet
TXN0000691,2025-01-15,13:24:12,NS006,C00054,P0044,2,279,0,558.0,Wallet
TXN0002531,04/03/2025,12:42:36,NS007,C00007,P0025,1,49,0,49.0,Credit Card
TXN0003717,07/18/2025,18:23:45,NS003,C00372,P0021,3,599,20,1437.6,Debit Card
TXN0006417,2025-11-25,14:58:18,NS009,C00134,P0030,2,399,0,798.0,Wallet
TXN0006098,2025-09-21,09:50:40,NS012,C00168,P0031,2,1299,0,2598.0,
TXN0006045,01/31/2025,19:46:12,NS012,C00102,P0019,3,799,0,2397.0,Cash
TXN0002158,2025-04-29,10:30:42,NS015,C00312,P0023,2,159,10,286.2,UPI
TXN0000644,2025-06-17,10:33:19,NS009,C00106,P0050,3,1499,20,3597.6,UPI
TXN0003217,2025-10-17,21:37:15,NS001,C00314,P0028,2,25,0,50.0,Cash
TXN0005056,2025-05-21,15:18:52,NS010,C00243,P0014,1,899,0,899.0,Cash
TXN0002981,15/01/2025,17:30:21,NS007,C00482,P0004,2,1499,0,2998.0,Wallet
TXN0005102,10/09/2025,15:25:33,NS014,C00436,P0035,3,449,5,1279.65,UPI
TXN0002690,03/16/2025,20:37:06,NS002,C00120,P0006,1,399,10,359.1,Cash
TXN0002239,12/08/2025,21:04:01,NS011,C00205,P0021,2,599,10,1078.2,Wallet
TXN0005156,2025-06-14,15:53:18,NS010,C00402,P0007,1,799,20,639.2,Debit Card
TXN0002119,05-01-2025,15:31:59,NS004,C00459,P0040,5,599,5,2845.25,UPI
TXN0006074,2025-02-07,11:38:09,NS011,C00533,P0005,1,1899,5,1804.05,UPI
TXN0000617,01/09/2025,13:46:41,NS015,C00332,P0003,1,4999,0,4999.0,UPI
TXN0005393,2025-07-10,13:23:05,NS013,C00184,P0018,1,2499,20,1999.2,Wallet
TXN0004061,17/02/2025,18:34:10,NS005,C00476,P0032,1,799,20,639.2,Credit Card
TXN0003756,02/11/2025,21:36:53,NS009,C00481,P0022,2,189,20,302.4,Wallet
TXN0005931,2025-01-22,21:02:43,NS009,C00531,P0045,1,499,0,499.0,Debit Card
TXN0004734,10/09/2025,16:08:15,NS010,C00062,P0013,2,1299,0,2598.0,Credit Card
TXN0002986,2025-01-21,16:33:13,NS013,C00309,P0029,3,199,5,567.15,Wallet
TXN0000929,05/11/2025,10:23:07,NS002,C00271,P0050,2,1499,10,2698.2,Cash
TXN0004036,10/07/2025,09:18:18,NS008,C00053,P0041,2,249,0,498.0,Cash
TXN0002226,05/12/2025,21:39:02,NS011,C00439,P0045,3,499,5,1422.15,Credit Card
TXN0002556,20/04/2025,20:07:47,NS010,C00490,P0042,4,299,0,1196.0,Cash
TXN0000550,26/05/2025,16:15:24,NS015,C00135,P0025,3,49,0,147.0,Cash
TXN0000247,2025-05-05,20:17:40,NS009,C00127,P0002,1,3299,0,3299.0,Wallet
TXN0003536,2025-09-28,12:26:15,NS003,C00210,P0041,5,249,20,996.0,Cash
TXN0004638,2025-01-01,13:30:48,NS002,C00290,P0023,1,159,0,159.0,Debit Card
TXN0005055,2025-10-31,19:08:46,NS009,C00322,P0048,2,399,10,718.2,Wallet
TXN0001717,14-09-2025,19:56:20,NS008,C00275,P0012,1,1499,15,1274.15,Credit Card
TXN0003257,05/12/2025,16:35:57,NS011,C00430,P0037,3,699,10,1887.3,Wallet
TXN0006196,2025-10-23,21:53:57,NS005,C00069,P0022,1,189,0,189.0,Cash
TXN0006415,2025-12-06,19:53:59,NS009,C00422,P0033,4,999,10,3596.4,Wallet
TXN0005526,01/25/2025,10:24:54,NS004,C00245,P0037,2,699,0,1398.0,Debit Card
TXN0006230,28/07/2025,10:34:52,NS007,C00072,P0038,1,149,0,149.0,Debit Card
TXN0004851,07/12/2025,13:18:08,NS014,C00392,P0015,2,1799,0,3598.0,UPI
TXN0004330,2025-06-10,16:37:07,NS013,C00136,P0002,3,3299,5,9402.15,Credit Card
TXN0002337,16-06-2025,16:21:09,NS002,C00237,P0023,3,159,0,477.0,Cash
TXN0005909,2025-03-04,15:32:21,NS009,C00424,P0030,2,399,10,718.2,UPI
TXN0000858,2025-03-18,15:17:55,NS015,C00191,P0015,2,1799,5,3418.1,UPI
TXN0005975,01-07-2025,12:47:47,NS004,C00012,P0019,1,799,5,759.05,
TXN0002561,2025-08-09,14:35:41,NS002,C00490,P0015,3,1799,20,4317.6,Wallet
TXN0004092,2025-01-28,17:55:17,NS014,C00410,P0009,3,2199,20,5277.6,Credit Card
TXN0004377,16-12-2025,17:38:35,NS007,C00371,P0041,3,249,5,709.65,Debit Card
TXN0004787,2025-01-19,12:28:51,NS002,C00272,P0010,1,599,0,599.0,Debit Card
TXN0004812,02/14/2025,14:41:27,NS012,C00207,P0044,3,279,5,795.15,UPI
TXN0004912,2025-04-15,18:55:32,NS012,C00276,P0038,3,149,0,447.0,UPI
TXN0003194,31/01/2025,18:35:26,NS008,C00085,P0008,1,3499,0,3499.0,Wallet
TXN0003985,07/22/2025,20:29:48,NS012,C00500,P0038,1,149,5,141.55,Wallet
TXN0005464,2025-06-08,12:10:25,NS012,C00287,P0021,4,599,0,2396.0,Cash
TXN0002642,2025-07-30,13:04:12,NS007,C00317,P0017,2,1199,5,2278.1,Debit Card
TXN0002905,2025-01-09,18:14:18,NS011,C00153,P0016,1,999,0,999.0,Cash
TXN0002551,2025-02-07,18:45:48,NS007,C00054,P0003,2,4999,0,9998.0,UPI
TXN0001108,2025-08-02,20:41:29,NS012,C00505,P0015,2,1799,15,3058.3,Credit Card
TXN0004085,08-12-2025,17:24:08,NS003,C00367,P0042,2,299,15,508.3,Wallet
TXN0001501,19-11-2025,13:57:21,NS001,C00030,P0045,1,499,0,499.0,Cash
TXN0005142,2025-11-20,10:37:38,NS009,C00026,P0025,3,49,5,139.65,Wallet
TXN0006414,18/12/2025,13:22:50,NS005,C00369,P0027,3,249,0,747.0,UPI
TXN0002184,2025-05-05,15:03:06,NS009,C00318,P0011,1,599,0,599.0,Cash
TXN0002258,2025-12-16,13:44:13,NS006,C00446,P0037,3,699,10,1887.3,Cash
TXN0004835,2025-12-21,15:25:11,NS009,C00510,P0007,1,799,20,639.2,Cash
TXN0002336,10/01/2025,15:17:20,NS013,C00225,P0031,2,1299,5,2468.1,Wallet
TXN0005047,02/05/2025,14:35:12,NS007,C00146,P0019,3,799,0,2397.0,Cash
TXN0001209,2025-04-10,20:28:18,NS013,C00504,P0044,3,279,0,837.0,Debit Card
TXN0003550,2025-08-11,09:11:48,NS008,C00328,P0033,2,999,0,1998.0,UPI
TXN0000101,2025-10-01,16:06:21,NS010,C00463,P0041,2,249,0,498.0,UPI
TXN0003555,07/12/2025,19:24:49,NS003,C00524,P0041,4,249,20,796.8,Credit Card
TXN0001779,2025-06-08,13:31:16,NS002,C00168,P0021,2,599,0,1198.0,UPI
TXN0005723,19/05/2025,17:40:54,NS015,C00111,P0050,3,1499,20,3597.6,Credit Card
TXN0005733,05-02-2025,20:17:14,NS005,C00070,P0047,2,449,15,763.3,UPI
TXN0003460,12-03-2025,15:00:24,NS008,C00289,P0046,1,199,10,179.1,Cash
TXN0005369,2025-12-20,14:53:10,NS013,C00456,P0049,4,199,0,796.0,Credit Card
TXN0004086,2025-08-04,15:57:27,NS002,C00062,P0015,2,1799,15,3058.3,Credit Card
TXN0006209,2025-06-19,17:48:35,NS002,C00461,P0028,3,25,0,75.0,Credit Card
TXN0001538,09/04/2025,19:55:26,NS001,C00191,P0035,1,449,15,381.65,UPI
TXN0003427,20-04-2025,16:44:48,NS010,C00516,P0011,5,599,0,2995.0,Cash
TXN0002282,2025-01-19,09:54:36,NS012,C00081,P0005,1,1899,0,1899.0,Credit Card
TXN0002653,2025-03-30,12:37:54,NS004,C00259,P0020,5,3999,0,19995.0,Debit Card
TXN0000762,22/05/2025,14:54:49,NS001,C00486,P0016,1,999,0,999.0,Credit Card
TXN0001555,2025-06-06,09:09:52,NS004,C00309,P0019,1,799,0,799.0,Credit Card
TXN0000597,19/03/2025,18:12:35,NS002,C00449,P0016,2,999,5,1898.1,Wallet
TXN0005182,2025-06-07,12:29:09,NS015,C00043,P0046,2,199,10,358.2,UPI
TXN0002921,2025-05-15,19:52:07,NS001,C00397,P0006,2,399,5,758.1,Credit Card
TXN0003626,2025-03-20,12:47:17,NS005,C00498,P0037,3,699,0,2097.0,Credit Card
TXN0004674,25-11-2025,19:21:03,NS007,C00495,P0035,1,449,0,449.0,Wallet
TXN0005428,2025-10-08,11:04:39,NS007,C00285,P0049,2,199,15,338.3,Wallet
TXN0006422,13/05/2025,20:10:28,NS002,C00520,P0002,2,3299,10,5938.2,Credit Card
TXN0006376,05/11/2025,20:05:14,NS005,C00523,P0007,4,799,5,3036.2,Cash
TXN0001116,2025-07-02,19:34:25,NS015,C00063,P0049,1,199,0,199.0,Cash
TXN0006194,2025-02-10,11:26:10,NS002,C00017,P0035,1,449,0,449.0,Wallet
TXN0000263,2025-02-10,09:36:53,NS014,C00427,P0010,1,599,20,479.2,UPI
TXN0005862,2025-01-20,16:19:41,NS003,C00067,P0047,1,449,0,449.0,Cash
TXN0003331,29-11-2025,21:42:26,NS014,C00292,P0050,1,1499,10,1349.1,Credit Card
TXN0003738,27/09/2025,20:31:17,NS007,C00284,P0044,3,279,10,753.3,Cash
TXN0005298,2025-04-14,15:32:41,NS013,C00493,P0040,2,599,20,958.4,Credit Card
TXN0002540,12/05/2025,18:17:50,NS001,C00466,P0047,2,449,0,898.0,UPI
TXN0001489,08/07/2025,16:04:03,NS006,C00054,P0034,3,299,0,897.0,Credit Card
TXN0005147,2025-01-17,20:31:17,NS001,C00435,P0011,2,599,0,1198.0,Debit Card
TXN0004947,2025-05-01,21:41:00,NS007,C00262,P0013,1,1299,10,1169.1,Credit Card
TXN0001114,2025-04-07,09:16:48,NS009,C00501,P0039,3,179,20,429.6,Wallet
TXN0005472,2025-04-12,13:37:55,NS003,C00514,P0041,5,249,15,1058.25,Wallet
TXN0005024,2025-04-14,19:29:40,NS007,C00075,P0040,1 pcs,599,10,539.1,Debit Card
TXN0004604,2025-07-22,13:57:38,NS001,C00288,P0015,3,1799,5,5127.15,Debit Card
TXN0003543,30/08/2025,11:24:20,NS006,C00477,P0005,2,1899,15,3228.3,Credit Card
TXN0002823,07/10/2025,12:15:00,NS010,C00034,P0030,2,399,0,798.0,Debit Card
TXN0003598,12/12/2025,21:13:30,NS005,C00285,P0039,2,179,15,304.3,Debit Card
TXN0003140,11/02/2025,21:10:00,NS003,C00321,P0016,2,999,0,1998.0,UPI
TXN0002071,2025-11-15,10:58:36,NS015,C00221,P0024,1,449,0,449.0,Cash
TXN0006512,2025-10-21,20:00:00,NS009,C00442,P9332,1,976,0,3253,Cash
TXN0006411,16-06-2025,15:34:33,NS005,C00221,P0049,3,199,0,597.0,Wallet
TXN0000916,21-03-2025,09:15:04,NS013,C00277,P0012,1,1499,20,1199.2,Credit Card
TXN0004004,2025-06-29,13:10:11,NS005,C00411,P0017,1,1199,15,1019.15,Wallet
TXN0005859,2025-10-02,11:08:10,NS008,C00496,P0025,3,49,0,147.0,UPI
TXN0000725,12/06/2025,16:06:48,NS001,C00139,P0025,4,49,15,166.6,Debit Card
TXN0004368,2025-05-20,12:48:38,NS013,C00257,P0018,1,2499,0,2499.0,Credit Card
TXN0004492,2025-12-22,18:47:02,NS011,C00029,P0021,1,599,0,599.0,UPI
TXN0001698,26/12/2025,15:10:53,NS012,C00455,P0003,1,4999,15,4249.15,Debit Card
TXN0001533,18/06/2025,16:08:54,NS008,C00127,P0030,2,399,0,798.0,Cash
TXN0004523,2025-01-14,11:28:33,NS010,C00176,P0035,3,449,0,1347.0,Credit Card
TXN0003008,2025-12-31,12:58:21,NS001,C00455,P0027,3,249,10,672.3,Credit Card
TXN0002095,2025-07-12,18:27:22,NS013,C00409,P0026,4,299,15,1016.6,Credit Card
TXN0001832,25-03-2025,21:57:29,NS007,C00192,P0017,1,1199,20,959.2,Debit Card
TXN0001625,28-07-2025,11:24:04,NS001,C00492,P0001,1,2499,0,2499.0,Credit Card
TXN0004740,06/07/2025,16:38:52,NS004,C00416,P0025,4,49,0,196.0,Credit Card
TXN0004760,03/03/2025,16:20:07,NS010,C00386,P0031,3,1299,0,3897.0,Wallet
TXN0002882,2025-06-12,10:10:07,NS002,C00442,P0004,3,1499,0,4497.0,Wallet
TXN0004091,2025-07-20,19:37:55,NS006,C00317,P0022,3,189,0,567.0,Cash
TXN0001689,2025-11-21,18:12:13,NS015,C00241,P0049,1,199,15,169.15,Credit Card
TXN0001794,2025-10-04,15:20:10,NS010,C00347,P0006,4,399,5,1516.2,Debit Card
TXN0000890,2025-02-12,20:00:09,NS009,C00439,P0032,1,799,0,799.0,Cash
TXN0005095,2025-01-07,13:02:39,NS012,C00252,P0022,3,189,0,567.0,Debit Card
TXN0002997,16-03-2025,19:38:22,NS004,C00096,P0036,3,349,0,1047.0,Cash
TXN0004518,08-08-2025,16:53:54,NS002,C00253,P0025,1,49,10,44.1,Wallet
TXN0002459,27/04/2025,18:28:53,NS001,C00276,P0037,2,699,20,1118.4,Wallet
TXN0004058,21-01-2025,19:09:24,NS001,C00165,P0030,2,399,20,638.4,Wallet
TXN0002635,2025-12-03,19:00:31,NS009,C00224,P0025,3,49,0,147.0,UPI
TXN0004924,2025-03-29,21:40:05,NS008,C00229,P0015,2,1799,10,3238.2,Wallet
TXN0002586,03/12/2025,18:31:29,NS013,C00233,P0047,2,449,0,898.0,Wallet
TXN0001269,02/21/2025,10:29:49,NS009,C00398,P0007,3 pcs,799,0,2397.0,UPI
TXN0002019,03/08/2025,10:19:37,NS015,C00060,P0009,3,2199,0,6597.0,Cash
TXN0004300,2025-10-08,12:56:26,NS007,C00250,P0044,1,279,20,223.2,
TXN0002211,14/11/2025,10:57:00,NS007,C00079,P0032,1,799,10,719.1,Debit Card
TXN0005495,2025-09-04,19:50:51,NS011,C00520,P0002,1,3299,20,2639.2,Credit Card
TXN0001330,24/07/2025,14:50:23,NS010,C00391,P0026,2,299,20,478.4,UPI
TXN0003897,2025-11-08,09:28:38,NS004,C00493,P0017,1,1199,10,1079.1,Wallet
TXN0004894,2025-10-30,14:59:48,NS011,C00348,P0010,1,599,20,479.2,
TXN0002325,2025-11-28,11:53:37,NS001,C00091,P0007,3,799,0,2397.0,Wallet
TXN0003544,23-10-2025,16:16:44,NS006,C00098,P0045,3,499,5,1422.15,Credit Card
